OccurredOn,MaterialCode,MaterialName,Issue,Remain,Unit,Shift,Workshop,Usage
7/7/26 6:25 AM,1201702033,C-TAPE TP-NU-PS (H) (A2),0,6139,"meter
",B,FPSA,431
7/8/26 6:20 AM,1205000004,Pulse FPS-A3 L/F   wait for cutting,0,18510,pc,B,FPSA,1380
7/8/26 6:20 AM,2405000028,Pulse FPS-A3 L/F   wait for welding,0,2487,pc,B,FPSA,1442
7/8/26 6:20 AM,1205001017,Pulse FPS-A3 Air Tag L/F   wait for cutting,0,7081,pc,B,FPSA,0
7/8/26 6:20 AM,2405001032,Pulse FPS-A3 Air Tag L/F   wait for welding,0,238,pc,B,FPSA,0
7/8/26 6:20 AM,1205001015,Pulse FPS-A2 L/F  wait for cutting,0,25390,pc,B,FPSA,2350
7/8/26 6:20 AM,2405001027,Pulse FPS-A2 L/F  wait for welding,2301,3125,pc,B,FPSA,2277
7/8/26 6:20 AM,1205001016,Pulse FPS-A08 L/F  wait for cutting,22863,35192,pc,B,FPSA,4914
7/8/26 6:20 AM,2405001028,Pulse FPS-A08 L/F  wait for welding,0,6335,pc,B,FPSA,827
7/8/26 6:20 AM,1201400006,INSULATING RESIN ( DBN519S),0,143.68,"g
",B,FPSA,20.47
7/8/26 6:20 AM,1401400011,ETHYL ALCOHOL 95%,0,26.2,"kg
",B,FPSA,1.8
7/8/26 6:20 AM,1401400017,NEEDLE MN-27G (I) For  Welding,0,148,pc,B,FPSA,38
7/8/26 6:20 AM,1201500039,DAIFREE MS-175,0,0,"kg
",B,FPSA,0
7/8/26 6:20 AM,1401400022,POLYIMIDE TAPE ST-533L8 (A3),0,228,pc,B,FPSA,19
7/8/26 6:20 AM,1401400022,"POLYIMIDE TAPE Crystal guest (A08,A2 Air tag)",0,281,pc,B,FPSA,55
7/8/26 6:20 AM,1201500046,COMPOUND CV-4160TN(13X3.5G),0,22.12,kg,B,FPSA,8.04
7/8/26 6:20 AM,1201500022,COMPOUND CV-9700 AH(13X4.0G),0,8.3,"kg
",B,FPSA,0.2
7/8/26 6:20 AM,1201500033,COMPOUND NIKALET ECR,0,6.42,kg,B,FPSA,0.6
7/8/26 6:20 AM,1201521001,UV Marking  Ink (white),0,770,g,B,FPSA,20
7/8/26 6:20 AM,1201520006,ABRASIVE MM-P80,0,20,"kg
",B,FPSA,0
7/8/26 6:20 AM,1401990099,DIEMOND WHEEL TYPE  (NEW),50,54,pc,B,FPSA,36
7/8/26 6:20 AM,Diamond  Sheet (50-55mm),Diamond  Sheet (50-55mm),0,234,pc,B,FPSA,2
7/8/26 6:20 AM,1201703006,COVER TAPE  SPTA-55-480,0,20640,"meter
",B,FPSA,1788
7/8/26 6:20 AM,1201702034,C-TAPE TP-A08-PS(H)  (A08),3000,10774,"meter
",B,FPSA,1223
7/8/26 6:20 AM,1201702032,C-TAPE TP-NR-V2-PS(H) (A3),0,7200,"meter
",B,FPSA,169
7/8/26 6:20 AM,1201702033,C-TAPE TP-NU-PS (H) (A2),3000,9000,"meter
",B,FPSA,139
7/9/26 4:53 AM,1205000004,Pulse FPS-A3 L/F   wait for cutting,0,15140,pc,B,FPSA,3370
7/9/26 4:54 AM,2405000028,Pulse FPS-A3 L/F   wait for welding,3370,3399,pc,B,FPSA,2458
7/9/26 4:54 AM,1205001017,Pulse FPS-A3 Air Tag L/F   wait for cutting,0,7081,pc,B,FPSA,0
7/9/26 4:54 AM,2405001032,Pulse FPS-A3 Air Tag L/F   wait for welding,0,238,pc,B,FPSA,0
7/9/26 4:54 AM,1205001015,Pulse FPS-A2 L/F  wait for cutting,0,22370,pc,B,FPSA,3020
7/9/26 4:54 AM,2405001027,Pulse FPS-A2 L/F  wait for welding,3015,3645,pc,B,FPSA,2495
7/9/26 4:54 AM,1205001016,Pulse FPS-A08 L/F  wait for cutting,0,30795,pc,B,FPSA,4397
7/9/26 4:54 AM,2405001028,Pulse FPS-A08 L/F  wait for welding,0,6085,pc,B,FPSA,250
7/9/26 4:54 AM,1201400006,INSULATING RESIN ( DBN519S),100,225.16,"g
",B,FPSA,18.52
7/9/26 4:54 AM,1401400011,ETHYL ALCOHOL 95%,0,25,"kg
",B,FPSA,1.2
7/9/26 4:54 AM,1401400017,NEEDLE MN-27G (I) For  Welding,120,203,pc,B,FPSA,65
7/9/26 4:54 AM,1201500039,DAIFREE MS-175,0,0,"kg
",B,FPSA,0
7/9/26 4:54 AM,1401400022,POLYIMIDE TAPE ST-533L8 (A3),0,209,pc,B,FPSA,19
7/9/26 4:54 AM,1401400022,"POLYIMIDE TAPE Crystal guest (A08,A2 Air tag)",0,232,pc,B,FPSA,49
7/9/26 4:54 AM,1201500046,COMPOUND CV-4160TN(13X3.5G),105,90,kg,B,FPSA,37.12
7/9/26 4:54 AM,1201500022,COMPOUND CV-9700 AH(13X4.0G),0,8.14,"kg
",B,FPSA,0.16
7/9/26 4:54 AM,1201500033,COMPOUND NIKALET ECR,0,6.04,kg,B,FPSA,0.38
7/9/26 4:54 AM,1201521001,UV Marking  Ink (white),0,750,g,B,FPSA,20
7/9/26 4:54 AM,1201520006,ABRASIVE MM-P80,0,0,"kg
",B,FPSA,20
7/9/26 5:44 AM,1401990102,DIEMOND WHEEL TYPE REGUIDE  (N1),30,14,pc,B,FPSA,16
7/9/26 4:54 AM,1401990099,DIEMOND WHEEL TYPE  (NEW),20,56,pc,B,FPSA,18
7/9/26 4:54 AM,Diamond  Sheet (50-55mm),Diamond  Sheet (50-55mm),0,234,pc,B,FPSA,0
7/9/26 4:54 AM,1201703006,COVER TAPE  SPTA-55-480,9600,28404,"meter
",B,FPSA,1836
7/9/26 4:54 AM,1201702034,C-TAPE TP-A08-PS(H)  (A08),0,9648,"meter
",B,FPSA,1126
7/9/26 4:54 AM,1201702032,C-TAPE TP-NR-V2-PS(H) (A3),3000,9865,"meter
",B,FPSA,335
