OccurredOn,MaterialCode,MaterialName,Issue,Remain,Unit,Shift,Workshop,Usage
7/15/26 5:51 AM,1401902031,INNER BOX NAG 5/7,50,102,pc,C,PSLA,20
7/15/26 5:51 AM,1401902032,INNER BOX NAG 8/10,0,85,pc,C,PSLA,0
7/15/26 5:51 AM,1201703006,COVER TAPE  SPTA-55-480,9600,17760,"meter
",C,PSLA,988
7/15/26 5:51 AM,1201702001,C-TAPE TP-A-PS(H)  ,3936,10824,"meter
",C,PSLA,982
7/15/26 5:51 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,0.61,"kg
",C,PSLA,0.08
7/16/26 5:53 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,237,pc,C,PSLA,11
7/16/26 5:53 AM,1201500046,COMPOUND CV-4160TN(13X3.5G) PSLA,0,102,kg,C,PSLA,17
7/16/26 5:53 AM,1201500002,COMPOUND EMEC-6,0,13.57,kg,C,PSLA,0.1
7/16/26 5:53 AM,1201500008,RUBCLEAN,0,12.14,kg,C,PSLA,0
7/16/26 5:53 AM,1201520009,ABRASIVE MM-P220,0,60,kg,C,PSLA,0
7/16/26 5:53 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,350,pc,C,PSLA,20
7/16/26 5:53 AM,1201500036,COMPOUND CV9800,0,7.54,kg,C,PSLA,0.04
7/16/26 5:53 AM,1401560005,GLASS WOOL(KARAKURI),0,70,pc,C,PSLA,0
7/16/26 5:53 AM,1201701006,PLA-REEL EIAJRRM08B-I,0,1460,pc,C,PSLA,110
7/16/26 5:53 AM,1401902031,INNER BOX NAG 5/7,0,90,pc,C,PSLA,12
7/16/26 5:53 AM,1401902032,INNER BOX NAG 8/10,0,83,pc,C,PSLA,2
7/16/26 5:53 AM,1201703006,COVER TAPE  SPTA-55-480,0,16320,"meter
",C,PSLA,1440
7/16/26 5:53 AM,1201702001,C-TAPE TP-A-PS(H)  ,0,9840,"meter
",C,PSLA,984
7/16/26 5:53 AM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,0.41,"kg
",C,PSLA,0.2
7/17/26 9:09 PM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,225,pc,C,PSLA,12
7/17/26 9:09 PM,1201500046,COMPOUND CV-4160TN(13X3.5G) PSLA,45,131,kg,C,PSLA,16
7/17/26 9:09 PM,1201500002,COMPOUND EMEC-6,0,13.57,kg,C,PSLA,0
7/17/26 9:09 PM,1201500008,RUBCLEAN,0,12.14,kg,C,PSLA,0
7/17/26 9:09 PM,1201520009,ABRASIVE MM-P220,0,60,kg,C,PSLA,0
7/17/26 9:09 PM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,340,pc,C,PSLA,10
7/17/26 9:09 PM,1201500036,COMPOUND CV9800,0,7.54,kg,C,PSLA,0
7/17/26 9:09 PM,1401560005,GLASS WOOL(KARAKURI),0,67,pc,C,PSLA,3
7/17/26 9:09 PM,1201701006,PLA-REEL EIAJRRM08B-I,400,1710,pc,C,PSLA,150
7/17/26 9:09 PM,1401902031,INNER BOX NAG 5/7,50,127,pc,C,PSLA,13
7/17/26 9:09 PM,1401902032,INNER BOX NAG 8/10,50,128,pc,C,PSLA,5
7/17/26 9:09 PM,1201703006,COVER TAPE  SPTA-55-480,0,14880,"meter
",C,PSLA,1440
7/17/26 9:09 PM,1201702001,C-TAPE TP-A-PS(H)  ,3936,12066,"meter
",C,PSLA,1710
7/17/26 9:09 PM,1201500038,COMPOUND CV - 4160GC6 (13X4.1G),0,0.41,"kg
",C,PSLA,0
7/18/26 6:03 AM,1401400009,NEEDLE MN-25G-13 (I)????? (A type)+GPS,0,214,pc,C,PSLA,11
7/18/26 6:03 AM,1201500046,COMPOUND CV-4160TN(13X3.5G) PSLA,0,117,kg,C,PSLA,14
7/18/26 6:03 AM,1201500002,COMPOUND EMEC-6,0,13.18,kg,C,PSLA,0.39
7/18/26 6:03 AM,1201500008,RUBCLEAN,0,11.14,kg,C,PSLA,1
7/18/26 6:03 AM,1201520009,ABRASIVE MM-P220,0,60,kg,C,PSLA,0
7/18/26 6:03 AM,1401990011,COTTON  CLOTHES(13CM.X22CM.),0,320,pc,C,PSLA,20
